Loan_Status,Current_Loan_Amount,Term,Credit_Score,Annual_Income,Years_in_current_job,Home_Ownership,Purpose,Monthly_Debt,Years_of_Credit_History,Months_since_last_delinquent,Number_of_Open_Accounts,Number_of_Credit_Problems,Current_Credit_Balance,Maximum_Open_Credit,Bankruptcies,Tax_Liens
Fully_Paid,220396,Long_Term,670,1180128,1_year,Rent,Debt_Consolidation,9057.49,22.8,48,6,1,146984,345906,0,0
Fully_Paid,388982,Short_Term,726,887015,2_years,Rent,Debt_Consolidation,18036.13,10.4,21,22,0,54473,205436,0,0
Fully_Paid,721138,Short_Term,729,3019632,10+_years,Rent,Other,15022.73,24.5,44,10,0,198626,827332,0,0
Not_Paid,148478,Short_Term,7040,1791472,4_years,Rent,Other,7673.53,9.8,80,6,0,97793,181192,0,0
Fully_Paid,328284,Short_Term,734,784396,8_years,Rent,Debt_Consolidation,21832.33,11.9,11,11,0,190076,489082,0,0
Fully_Paid,768768,Short_Term,703,2655744,10+_years,Rent,Home_Improvements,35188.57,28.5,4,12,0,0,0,0,0
Fully_Paid,396792,Long_Term,691,1770534,10+_years,Home_Mortgage,Debt_Consolidation,29508.9,20.8,40,18,0,219640,449328,0,0
Fully_Paid,261998,Short_Term,742,1885560,<_1_year,Rent,Debt_Consolidation,29226.18,15.5,10,12,0,390602,587378,0,0
Fully_Paid,218548,Short_Term,747,1981833,1_year,Rent,Debt_Consolidation,19157.7,17,27,10,0,189734,462484,0,0
Fully_Paid,99999999,Short_Term,699,1140114,6_years,Home_Mortgage,Debt_Consolidation,13966.33,10.4,60,23,0,241376,1579050,0,0
Not_Paid,258478,Short_Term,7300,651168,5_years,Rent,Debt_Consolidation,6077.53,29.2,15,11,0,159391,383702,0,0
Fully_Paid,498498,Short_Term,742,1121874,2_years,Rent,Debt_Consolidation,14397.44,25.7,21,10,0,430635,935506,0,0
Fully_Paid,183700,Short_Term,732,642181,<_1_year,Rent,Debt_Consolidation,9686.2,13.6,8,11,0,132278,216634,0,0
Fully_Paid,132968,Short_Term,745,1531248,7_years,Rent,Other,12288.25,15.8,31,6,0,250743,456478,0,0
Fully_Paid,99999999,Short_Term,744,2259708,3_years,Home_Mortgage,Debt_Consolidation,21655.44,26.3,33,10,0,45581,538516,0,0
Fully_Paid,486288,Short_Term,693,1001281,4_years,Rent,Debt_Consolidation,15185.94,26.6,31,5,0,26638,105292,0,0
Fully_Paid,756998,Long_Term,674,1774505,2_years,Home_Mortgage,Debt_Consolidation,22624.82,15,76,12,0,193724,458722,0,0
Fully_Paid,540056,Short_Term,708,2100298,6_years,Rent,Debt_Consolidation,43756.43,23.6,17,14,0,276906,574618,0,0
Fully_Paid,263054,Long_Term,716,4922216,10+_years,Home_Mortgage,Debt_Consolidation,48401.93,20.8,21,10,0,337611,462616,0,0
Fully_Paid,352176,Long_Term,653,2281140,10+_years,Home_Mortgage,Other,14960.41,36,19,9,0,45182,217998,0,0
Fully_Paid,643698,Long_Term,678,2779605,10+_years,Home_Mortgage,Debt_Consolidation,35439.94,23.5,30,12,0,447032,717926,0,0
Fully_Paid,157278,Short_Term,702,776188,7_years,Rent,Debt_Consolidation,12030.99,14.5,79,8,3,80332,195404,3,0
Fully_Paid,259336,Short_Term,725,970520,4_years,Rent,Debt_Consolidation,21513.13,25.7,12,14,0,221559,419188,0,0
Fully_Paid,329538,Short_Term,706,1796773,10+_years,Rent,Business_Loan,50759.07,20.3,37,14,0,30571,520476,0,0
Fully_Paid,99999999,Short_Term,747,1459485,9_years,Home_Mortgage,Buy_a_Car,14473.25,19,18,10,0,16207,199672,0,0
Fully_Paid,102498,Short_Term,695,478477,8_years,Home_Mortgage,Debt_Consolidation,8732.02,17.1,3,8,1,104215,666666,1,0
Fully_Paid,114840,Short_Term,696,915553,<_1_year,Home_Mortgage,Debt_Consolidation,15411.85,12.8,33,26,1,138548,1035056,1,0
Not_Paid,324434,Short_Term,700,579690,<_1_year,Home_Mortgage,Debt_Consolidation,9468.27,10.8,37,11,0,193629,235026,0,0
Fully_Paid,250448,Short_Term,713,639483,1_year,Home_Mortgage,Debt_Consolidation,12150.12,14.5,16,10,0,71991,112970,0,0
Fully_Paid,350460,Short_Term,745,1570065,1_year,Home_Mortgage,Debt_Consolidation,11212.85,18.6,13,12,0,289161,635316,0,0
Fully_Paid,99999999,Short_Term,742,987012,<_1_year,Rent,Debt_Consolidation,14476.29,11.7,69,15,0,94962,336270,0,0
Not_Paid,323180,Long_Term,727,1302469,10+_years,Home_Mortgage,Debt_Consolidation,17149.21,20.2,10,14,0,277609,618156,0,0
Not_Paid,212212,Short_Term,719,678775,1_year,Rent,Debt_Consolidation,12896.63,11.8,35,9,0,182818,334422,0,0
Fully_Paid,327998,Long_Term,693,978196,4_years,Home_Mortgage,Debt_Consolidation,18015.04,10,66,11,0,707579,1506098,0,0
Fully_Paid,99999999,Short_Term,719,1425855,3_years,Rent,Debt_Consolidation,18179.58,22.1,8,11,0,184224,316954,0,0
Fully_Paid,191576,Short_Term,739,1338911,4_years,Own_Home,Other,3068.31,12,18,8,1,100453,265562,1,0
Not_Paid,86856,Short_Term,7410,1218945,10+_years,Rent,Debt_Consolidation,15947.84,17.9,18,9,0,61503,132396,0,0
Not_Paid,507980,Long_Term,697,1338113,5_years,Own_Home,Debt_Consolidation,38136.23,14,10,18,0,342665,840642,0,0
Fully_Paid,111628,Short_Term,740,1773688,10+_years,Home_Mortgage,Other,26900.96,25,11,12,0,160151,489280,0,0
Fully_Paid,536866,Short_Term,712,1205512,3_years,Rent,Debt_Consolidation,4811.94,16.7,42,9,0,27569,190014,0,0
Fully_Paid,219164,Short_Term,698,1041029,9_years,Home_Mortgage,Debt_Consolidation,31491.17,16,63,14,0,95000,219120,0,0
Fully_Paid,249590,Long_Term,717,1667649,10+_years,Home_Mortgage,Debt_Consolidation,37522.15,29.8,45,16,0,733761,981090,0,0
Fully_Paid,333630,Short_Term,738,1728810,7_years,Home_Mortgage,Debt_Consolidation,23483.05,13,28,10,0,597018,1138852,0,0
Fully_Paid,52976,Short_Term,718,991268,10+_years,Rent,Debt_Consolidation,13134.13,20.2,77,9,0,81073,196372,0,0
Fully_Paid,578930,Long_Term,685,1423005,10+_years,Home_Mortgage,Debt_Consolidation,27393.06,17.4,58,10,0,221578,389928,0,0
Not_Paid,191378,Short_Term,7280,1361122,10+_years,Home_Mortgage,Debt_Consolidation,17921.56,17.2,29,9,0,161139,243254,0,0
Fully_Paid,51656,Short_Term,721,1254342,10+_years,Home_Mortgage,Debt_Consolidation,8884.97,15.3,20,10,0,31065,294844,0,0
Fully_Paid,217514,Short_Term,750,1540387,9_years,Home_Mortgage,Debt_Consolidation,21565.57,24.3,71,15,0,1285369,13288572,0,0
Not_Paid,348326,Long_Term,702,776340,2_years,Rent,Debt_Consolidation,13521.35,21.1,53,8,0,409469,627968,0,0
Fully_Paid,254958,Short_Term,693,691885,5_years,Rent,Other,7495.5,14.2,13,12,0,242991,691284,0,0
Fully_Paid,151514,Short_Term,737,701024,1_year,Rent,Debt_Consolidation,9347.05,11.8,45,5,0,133570,177562,0,0
Fully_Paid,105270,Short_Term,747,1893920,10+_years,Home_Mortgage,Debt_Consolidation,23989.78,21,10,9,0,128934,364144,0,0
Fully_Paid,694144,Long_Term,701,2885036,3_years,Rent,Debt_Consolidation,20844.33,19.6,15,13,0,201210,501028,0,0
Not_Paid,54010,Short_Term,741,583167,4_years,Rent,Debt_Consolidation,5783.03,11.6,54,4,0,0,0,0,0
Fully_Paid,551650,Long_Term,614,2000985,10+_years,Rent,Debt_Consolidation,15107.47,23.4,5,8,0,518548,628034,0,0
Fully_Paid,337766,Short_Term,740,1264032,6_years,Home_Mortgage,Debt_Consolidation,24859.03,9.2,30,12,0,398316,742698,0,0
Fully_Paid,173250,Short_Term,669,2992576,8_years,Rent,Other,11521.41,34.8,46,11,1,380361,502172,1,0
Fully_Paid,403370,Long_Term,712,1045076,10+_years,Home_Mortgage,Debt_Consolidation,14369.89,17.2,39,12,0,156655,344828,0,0
Fully_Paid,99999999,Short_Term,737,1113552,1_year,Rent,Debt_Consolidation,22271.04,14.1,25,18,0,276469,612106,0,0
Fully_Paid,134860,Short_Term,718,815233,6_years,Home_Mortgage,Debt_Consolidation,20856.49,22.3,60,12,1,141854,521422,1,0
Not_Paid,386980,Short_Term,7450,2599352,<_1_year,Rent,Debt_Consolidation,42672.67,41.9,48,18,0,375193,806014,0,0
Not_Paid,702108,Long_Term,6410,1771902,10+_years,Rent,Debt_Consolidation,45330.96,21.2,10,11,0,384028,581262,0,0
Fully_Paid,99999999,Short_Term,739,2728001,10+_years,Home_Mortgage,Debt_Consolidation,30917.37,25.8,55,15,0,503956,727606,0,0
Fully_Paid,99999999,Short_Term,745,1255501,10+_years,Home_Mortgage,Other,11090.3,17.6,57,6,0,37031,256740,0,0
Fully_Paid,99999999,Long_Term,696,688522,4_years,Own_Home,Other,4073.79,13.8,42,6,0,112727,553080,0,0
Fully_Paid,99999999,Long_Term,708,1205550,1_year,Home_Mortgage,Debt_Consolidation,21097.03,12.5,52,14,0,728251,1258554,0,0
Fully_Paid,110748,Short_Term,698,1434557,10+_years,Own_Home,Medical_Bills,25941.46,17.6,20,7,0,788329,1412994,0,0
Not_Paid,779944,Short_Term,712,1655071,4_years,Home_Mortgage,Debt_Consolidation,40273.73,14,10,9,0,316597,441144,0,0
Fully_Paid,767316,Short_Term,706,3786700,10+_years,Home_Mortgage,Debt_Consolidation,67845.01,16.6,32,16,0,1651765,2358290,0,0
Fully_Paid,99999999,Short_Term,747,1279973,10+_years,Home_Mortgage,Debt_Consolidation,7775.94,26.1,6,8,0,301739,679734,0,0
Fully_Paid,44968,Short_Term,715,1320424,10+_years,Home_Mortgage,Other,30369.79,31.2,35,10,0,228722,343948,0,0
Fully_Paid,268488,Short_Term,706,2415375,10+_years,Rent,Other,38646,19.5,2,13,0,125457,781044,0,0
Fully_Paid,186560,Short_Term,699,1222555,4_years,Home_Mortgage,Debt_Consolidation,6876.86,8.9,71,9,0,121277,254386,0,0
Fully_Paid,99999999,Short_Term,746,875102,2_years,Home_Mortgage,Other,9188.4,15.4,62,6,1,40774,259446,1,0
Fully_Paid,298958,Long_Term,676,1923541,10+_years,Rent,Business_Loan,9457.44,17.8,14,6,1,25707,205370,1,0
Fully_Paid,235884,Short_Term,728,1073690,10+_years,Home_Mortgage,Debt_Consolidation,24157.93,23.1,32,12,0,131043,188716,0,0
Fully_Paid,547316,Long_Term,707,1985234,9_years,Home_Mortgage,Debt_Consolidation,19190.57,13.5,61,11,1,247095,464464,1,0
Fully_Paid,31020,Short_Term,721,1110037,3_years,Rent,Other,20915.2,18.5,60,8,0,108547,188452,0,0
Not_Paid,562100,Long_Term,728,1553440,8_years,Home_Mortgage,Debt_Consolidation,27443.98,23,29,13,0,430825,1604042,0,0
Fully_Paid,184052,Short_Term,742,1324547,3_years,Home_Mortgage,Buy_a_Car,7417.41,14,22,5,0,0,0,0,0
Not_Paid,664620,Short_Term,728,1913300,10+_years,Rent,Debt_Consolidation,29177.92,16,74,7,0,525882,666952,0,0
Fully_Paid,432520,Long_Term,689,2129178,10+_years,Rent,Buy_House,11089.54,15.9,31,11,0,52497,101662,0,0
Fully_Paid,67320,Short_Term,732,697604,8_years,Rent,Debt_Consolidation,8429.54,14.5,39,8,0,67944,163878,0,0
Fully_Paid,669636,Short_Term,742,1486845,7_years,Home_Mortgage,Debt_Consolidation,32091.19,15.1,41,23,0,527269,1128512,0,0
Fully_Paid,658416,Short_Term,727,4169968,<_1_year,Home_Mortgage,Debt_Consolidation,18938.63,25.6,15,9,1,307648,408034,0,1
Fully_Paid,284856,Long_Term,739,1040820,<_1_year,Home_Mortgage,Debt_Consolidation,14831.78,40.5,27,12,0,47044,513898,0,0
Not_Paid,216436,Short_Term,7460,1345846,10+_years,Home_Mortgage,Debt_Consolidation,11865.88,22.5,11,9,0,990470,2312200,0,0
Not_Paid,467874,Short_Term,7330,2693782,2_years,Rent,Debt_Consolidation,15556.63,16.6,11,21,0,461681,757196,0,0
Not_Paid,137324,Short_Term,700,937555,1_year,Home_Mortgage,Other,9141.09,10.9,15,4,0,13528,43494,0,0
Fully_Paid,755150,Long_Term,703,2329172,8_years,Rent,Debt_Consolidation,50659.32,19,53,23,1,433029,933724,1,0
Fully_Paid,273438,Short_Term,737,872879,2_years,Home_Mortgage,Debt_Consolidation,8146.82,11.3,44,6,0,346769,659318,0,0
Not_Paid,577742,Short_Term,681,1824570,10+_years,Home_Mortgage,Home_Improvements,31473.88,13.9,8,11,1,148675,243474,1,0
Fully_Paid,71500,Short_Term,689,578892,10+_years,Home_Mortgage,Other,11336.73,16.1,75,8,2,63669,203126,0,0
Fully_Paid,263010,Short_Term,744,1428572,10+_years,Own_Home,Debt_Consolidation,10738.04,19.7,77,14,0,189468,664774,0,0
Not_Paid,334818,Long_Term,708,771096,2_years,Home_Mortgage,Other,6072.4,32.7,35,9,1,69407,429704,1,0
Fully_Paid,338030,Short_Term,732,1070403,10+_years,Home_Mortgage,Debt_Consolidation,14271.85,17.3,59,17,0,121391,288596,0,0
Fully_Paid,775698,Long_Term,707,3828120,3_years,Rent,Debt_Consolidation,18407.01,10.7,14,9,0,0,0,0,0
Fully_Paid,43472,Short_Term,747,1501608,5_years,HaveMortgage,Other,8872.05,24.5,31,9,0,49989,657690,0,0
Fully_Paid,67078,Short_Term,729,942647,10+_years,Home_Mortgage,Debt_Consolidation,15003.73,21.2,28,6,0,148466,212498,0,0
Fully_Paid,174328,Short_Term,739,829996,3_years,Rent,Debt_Consolidation,9745.48,14,52,10,0,66272,227678,0,0
Fully_Paid,99999999,Short_Term,733,1120392,6_years,Home_Mortgage,Debt_Consolidation,18206.37,13.3,31,9,0,256348,371954,0,0
Fully_Paid,161766,Short_Term,709,1008938,5_years,Rent,Other,8828.35,10.3,10,4,1,1216,94358,0,0
Fully_Paid,335412,Long_Term,696,967195,<_1_year,Rent,Debt_Consolidation,15152.69,15.1,49,8,0,151354,242066,0,0
Not_Paid,219076,Short_Term,735,3784040,10+_years,Home_Mortgage,Debt_Consolidation,82302.87,57.5,45,16,0,1184840,1736614,0,0
Fully_Paid,138204,Short_Term,734,1585132,3_years,Rent,Debt_Consolidation,34872.79,17.4,24,15,0,171285,433972,0,0
Fully_Paid,267168,Short_Term,743,1345960,1_year,Home_Mortgage,Debt_Consolidation,19067.83,12.6,8,20,0,286292,591954,0,0
Fully_Paid,200090,Short_Term,746,2879925,<_1_year,Rent,Debt_Consolidation,16895.56,19.4,20,5,0,200184,742962,0,0
Fully_Paid,455268,Short_Term,734,1280657,7_years,Home_Mortgage,Debt_Consolidation,23265.12,22.1,35,15,0,158384,375804,0,0
Fully_Paid,330594,Short_Term,698,1522736,10+_years,Home_Mortgage,Home_Improvements,9542.37,16,53,20,0,182628,1016686,0,0
Fully_Paid,325424,Short_Term,745,805638,10+_years,Home_Mortgage,Debt_Consolidation,14367.23,27.7,51,11,0,419007,759264,0,0
Fully_Paid,99999999,Short_Term,739,842346,10+_years,Own_Home,Debt_Consolidation,11020.95,9.5,25,10,1,149074,405196,1,0
Fully_Paid,201498,Short_Term,744,1353541,7_years,Rent,Debt_Consolidation,14324.86,8.5,24,9,0,82650,219494,0,0
Fully_Paid,99999999,Short_Term,702,1359127,2_years,Rent,Other,18348.11,16.5,18,15,0,154470,715396,0,0
Fully_Paid,650628,Short_Term,721,3933342,<_1_year,Own_Home,Debt_Consolidation,31106.23,38.6,6,22,1,525407,813296,0,1
Not_Paid,303688,Long_Term,669,876299,4_years,Rent,Debt_Consolidation,11537.94,11.7,31,7,0,38608,95524,0,0
Fully_Paid,548306,Short_Term,702,2897994,3_years,Home_Mortgage,Business_Loan,772.73,23.3,66,8,0,0,0,0,0
Fully_Paid,56034,Short_Term,720,677578,4_years,Own_Home,Debt_Consolidation,19762.28,17.5,42,11,0,87590,293942,0,0
Fully_Paid,93962,Short_Term,656,450300,7_years,Home_Mortgage,Debt_Consolidation,6229.15,12.9,48,9,0,178961,236830,0,0
Fully_Paid,99999999,Short_Term,750,476482,<_1_year,Home_Mortgage,Other,8576.6,21.5,73,14,0,77577,754776,0,0
Fully_Paid,536866,Long_Term,697,2410967,10+_years,Home_Mortgage,Debt_Consolidation,2069.29,26.7,9,9,1,85861,436084,1,0
Fully_Paid,277288,Long_Term,670,1651499,3_years,Rent,Debt_Consolidation,22845.6,33.5,7,18,0,386346,783464,0,0
Fully_Paid,135586,Short_Term,711,1034664,10+_years,Home_Mortgage,Debt_Consolidation,34488.42,14,9,14,0,213883,379280,0,0
Not_Paid,96624,Short_Term,712,639141,7_years,Own_Home,Debt_Consolidation,7136.97,25.4,26,10,0,125343,268268,0,0
Fully_Paid,221452,Short_Term,725,707636,4_years,Own_Home,Debt_Consolidation,4953.49,17.5,17,6,0,160854,376244,0,0
Fully_Paid,99999999,Short_Term,735,2831760,2_years,Own_Home,Debt_Consolidation,4483.62,23.4,16,12,0,88654,583242,0,0
Fully_Paid,333344,Long_Term,630,2091919,10+_years,Home_Mortgage,Business_Loan,34690.96,12.9,56,22,0,395732,1339822,0,0
Fully_Paid,202862,Short_Term,735,642371,7_years,Rent,Debt_Consolidation,14774.4,9.3,18,6,0,139194,234278,0,0
Not_Paid,175406,Short_Term,708,908903,9_years,Rent,Debt_Consolidation,13860.69,13.3,36,7,0,287128,486794,0,0
Fully_Paid,228184,Short_Term,702,5348937,7_years,Rent,Other,56163.81,20.5,82,17,3,260167,630212,0,3
Fully_Paid,468094,Long_Term,691,1488593,10+_years,Home_Mortgage,Debt_Consolidation,41556.61,20.9,40,15,0,392502,496144,0,0
Fully_Paid,99999999,Short_Term,686,1060485,7_years,Rent,Other,15553.78,12.5,14,7,0,0,0,0,0
Fully_Paid,99999999,Short_Term,737,612560,7_years,Rent,Debt_Consolidation,13016.9,9.7,76,12,0,224542,418682,0,0
Fully_Paid,337524,Short_Term,747,1165992,3_years,Home_Mortgage,Other,3342.48,32,65,13,0,108509,651046,0,0
Fully_Paid,771628,Long_Term,665,1637439,10+_years,Own_Home,Debt_Consolidation,18830.52,27.9,62,13,0,188309,825902,0,0
Not_Paid,452122,Long_Term,720,1915124,<_1_year,Rent,Other,17236.04,30,47,15,0,166326,325314,0,0
Fully_Paid,398772,Long_Term,737,2110615,3_years,Home_Mortgage,Debt_Consolidation,32714.58,22.5,19,18,0,1638446,4411990,0,0
Fully_Paid,176066,Short_Term,725,760304,1_year,Rent,Debt_Consolidation,11341.29,14.6,58,14,0,107483,160600,0,0
Fully_Paid,99999999,Long_Term,742,1723528,7_years,Home_Mortgage,Debt_Consolidation,16948,31,34,11,0,478610,1237038,0,0
Fully_Paid,781792,Long_Term,660,1253905,6_years,Rent,Debt_Consolidation,9404.24,26.7,30,15,0,425182,1278750,0,0
Not_Paid,197274,Short_Term,690,1265628,5_years,Rent,Debt_Consolidation,5748.07,14.9,27,18,0,129713,254584,0,0
Fully_Paid,288970,Short_Term,738,770868,2_years,Rent,Debt_Consolidation,16316.82,49.2,9,10,0,96862,287562,0,0
Fully_Paid,157212,Short_Term,726,1939520,10+_years,Home_Mortgage,Other,12897.77,31,7,14,0,541785,1016752,0,0
Not_Paid,346302,Short_Term,735,1869220,<_1_year,Home_Mortgage,Debt_Consolidation,19938.41,22,13,16,0,348821,696366,0,0
Fully_Paid,110572,Short_Term,706,477470,10+_years,Rent,Debt_Consolidation,13926.24,13.5,16,8,1,46151,106216,1,0
Fully_Paid,99999999,Short_Term,724,2448017,10+_years,Rent,Debt_Consolidation,52428.41,19,28,13,0,597797,741092,0,0
Fully_Paid,126566,Short_Term,699,967290,5_years,Rent,Debt_Consolidation,6851.78,13,74,6,0,123671,300234,0,0
Fully_Paid,374748,Short_Term,732,1446888,7_years,Home_Mortgage,Debt_Consolidation,20015.17,14.7,33,10,0,259445,401082,0,0
Fully_Paid,200332,Short_Term,746,952603,4_years,Home_Mortgage,Debt_Consolidation,10161.2,21.9,16,14,0,322335,1337732,0,0
Fully_Paid,114620,Short_Term,725,869193,<_1_year,Home_Mortgage,Debt_Consolidation,11154.71,36.9,29,6,0,78432,326700,0,0
Fully_Paid,207394,Long_Term,704,811072,2_years,Home_Mortgage,Other,15139.77,13,28,8,0,104747,200816,0,0
Fully_Paid,314468,Short_Term,729,1551920,10+_years,Home_Mortgage,Home_Improvements,25477.29,19.8,7,11,0,344527,921294,0,0
Fully_Paid,356642,Short_Term,717,866286,3_years,Rent,Other,5739.33,11.3,18,10,0,120232,366388,0,0
Fully_Paid,143044,Short_Term,737,1862551,10+_years,Home_Mortgage,Debt_Consolidation,11563.4,18.2,61,5,1,85519,137544,1,0
Fully_Paid,99999999,Long_Term,735,3709180,1_year,Home_Mortgage,Debt_Consolidation,27046.12,22.6,58,8,0,186751,472164,0,0
Not_Paid,208626,Short_Term,667,1334655,10+_years,Home_Mortgage,Debt_Consolidation,30363.33,20.6,29,14,1,94050,172304,1,0
Fully_Paid,132286,Short_Term,723,799748,10+_years,Home_Mortgage,Debt_Consolidation,3158.94,31,76,5,0,78223,202620,0,0
Fully_Paid,222134,Long_Term,727,2877645,<_1_year,Home_Mortgage,Debt_Consolidation,41246.34,21.7,18,9,0,62738,135520,0,0
Fully_Paid,769076,Long_Term,619,2072273,10+_years,Home_Mortgage,Debt_Consolidation,26766.82,22.5,8,8,0,415511,544852,0,0
Not_Paid,184140,Short_Term,736,785783,10+_years,Home_Mortgage,Debt_Consolidation,13685.89,17.1,8,7,0,131898,184228,0,0
Fully_Paid,181170,Short_Term,743,2328450,7_years,Home_Mortgage,Debt_Consolidation,19597.74,18.7,65,11,0,138947,364804,0,0
Fully_Paid,447964,Long_Term,692,1160634,<_1_year,Own_Home,Debt_Consolidation,19769.5,24.2,2,8,0,277837,951786,0,0
Not_Paid,400686,Short_Term,7340,897864,2_years,Rent,Debt_Consolidation,14590.29,17.5,58,10,0,324539,461076,0,0
Fully_Paid,71104,Long_Term,681,1113134,5_years,Home_Mortgage,Other,7847.57,9,2,7,0,127566,461604,0,0
Fully_Paid,241670,Short_Term,712,1161166,<_1_year,Home_Mortgage,Debt_Consolidation,18965.8,25.5,34,9,0,497173,997700,0,0
Not_Paid,352220,Long_Term,728,1615969,<_1_year,Home_Mortgage,Debt_Consolidation,19795.53,21,45,12,0,164920,198088,0,0
Fully_Paid,393404,Long_Term,679,1156644,4_years,Home_Mortgage,Debt_Consolidation,15036.41,13.9,76,14,0,76646,283536,0,0
Fully_Paid,99999999,Short_Term,746,1320690,2_years,Home_Mortgage,Debt_Consolidation,10279.38,21,80,12,1,262010,892276,0,0
Fully_Paid,134684,Short_Term,702,1647946,3_years,Rent,Other,17166.12,17.7,14,7,0,97147,159346,0,0
Not_Paid,313302,Long_Term,700,906433,7_years,Rent,Debt_Consolidation,24624.57,10.1,67,25,0,250249,387376,0,0
Not_Paid,112662,Short_Term,708,1809769,8_years,Home_Mortgage,Other,11054.77,33.6,49,11,0,27455,258500,0,0
Fully_Paid,515746,Long_Term,722,1341837,1_year,Rent,Debt_Consolidation,18003.07,13.1,27,31,0,409032,745844,0,0
Not_Paid,45100,Short_Term,743,194731,2_years,Rent,Debt_Consolidation,2765.26,12,34,15,0,26581,496408,0,0
Not_Paid,235796,Short_Term,730,487977,<_1_year,Rent,Debt_Consolidation,11670.56,16.2,6,9,0,292676,467434,0,0
Fully_Paid,99999999,Short_Term,738,926782,10+_years,Rent,Debt_Consolidation,3614.37,30.3,50,6,0,96558,156574,0,0
Fully_Paid,99999999,Short_Term,732,1152445,10+_years,Home_Mortgage,Debt_Consolidation,19879.51,20.6,51,11,0,148694,273284,0,0
Fully_Paid,134024,Short_Term,698,733191,1_year,Rent,Debt_Consolidation,0,11,50,4,0,0,0,0,0
Fully_Paid,99999999,Short_Term,735,1292817,10+_years,Home_Mortgage,Debt_Consolidation,11204.3,18.7,50,10,0,152779,482042,0,0
Fully_Paid,99999999,Long_Term,690,937270,2_years,Home_Mortgage,Other,10309.97,12.7,11,18,0,170107,308264,0,0
Fully_Paid,634722,Long_Term,701,1493704,10+_years,Home_Mortgage,Debt_Consolidation,9497.53,22.6,7,4,0,414105,567446,0,0
Not_Paid,552706,Short_Term,728,1241061,10+_years,Rent,Debt_Consolidation,16650.65,21.4,61,10,0,350987,853798,0,0
Fully_Paid,262812,Short_Term,720,1903420,5_years,Home_Mortgage,Debt_Consolidation,20620.32,11,11,8,0,153862,224928,0,0
Fully_Paid,521554,Short_Term,748,1533376,10+_years,Rent,Debt_Consolidation,11577.08,18.1,25,6,0,299155,609862,0,0
Fully_Paid,99999999,Short_Term,703,854886,10+_years,Rent,Debt_Consolidation,4880.15,12.5,32,15,0,97850,281116,0,0
Fully_Paid,99999999,Short_Term,745,948195,10+_years,Own_Home,Debt_Consolidation,5594.36,12.3,33,10,0,168245,254650,0,0
Fully_Paid,208692,Short_Term,717,1182484,4_years,Own_Home,Debt_Consolidation,20693.28,25.7,75,22,0,233909,432630,0,0
Fully_Paid,522412,Short_Term,748,1936252,10+_years,Home_Mortgage,Debt_Consolidation,18555.78,19.4,60,13,0,604637,1090518,0,0
Fully_Paid,418440,Long_Term,679,1204619,9_years,Home_Mortgage,Debt_Consolidation,25497.81,10.5,60,14,1,81149,155320,1,0
Fully_Paid,765842,Short_Term,739,2267688,1_year,Home_Mortgage,Home_Improvements,25511.49,32.4,43,6,1,24719,540012,0,1
Fully_Paid,99999999,Short_Term,704,767448,4_years,Rent,Other,15412.8,16.6,4,17,1,15295,118030,0,0
Fully_Paid,238568,Short_Term,747,1889949,10+_years,Home_Mortgage,Debt_Consolidation,22522.03,15.7,34,21,0,403199,1173040,0,0
Fully_Paid,222068,Short_Term,737,2397325,10+_years,Home_Mortgage,Business_Loan,12486.04,14.4,25,9,1,67336,401896,0,1
